Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_December,Month_February,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,VisitorType_Other,VisitorType_Returning_Visitor
0.873,2.13,-0.422,-0.241,0.809,-0.632,-0.438,-0.818,-0.086,-0.302,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.194,1.884,-0.726,-0.861,-0.086,-0.302,2,6,3,4,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.158,2.15,1.376,-0.086,-0.302,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
2.203,-0.659,-0.422,-0.241,1.625,-0.632,0.103,-0.502,-0.086,-0.302,3,2,8,2,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.565,1.884,-0.726,-0.128,-0.086,-0.302,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.457,1.679,0.332,1.796,-0.268,-0.632,0.006,0.18,-0.086,-0.302,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.825,-0.632,-0.726,-0.88,-0.086,-0.302,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,1.254,-0.632,-0.462,-0.457,-0.086,-0.302,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.082,-0.632,-0.428,-0.233,-0.086,2.783,4,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1
1.87,2.13,2.594,2.398,2.275,-0.632,-0.146,-0.474,-0.086,-0.302,2,2,7,2,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.194,1.884,-0.726,-0.763,-0.086,-0.302,2,2,3,8,1,1,0,0,0,0,0,0,1,0,0,0,0
-0.457,0.474,-0.422,-0.241,-0.416,-0.528,-0.726,-0.217,-0.086,-0.302,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.124,-0.213,-0.422,-0.241,0.771,-0.632,-0.726,-0.731,-0.086,-0.302,2,2,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.789,-0.659,-0.422,-0.241,0.883,-0.632,-0.726,-1.101,-0.086,-0.302,2,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,1.884,-0.726,2.178,-0.086,-0.302,2,2,2,3,1,0,0,0,0,1,0,0,0,0,0,0,1
0.208,2.1,-0.422,-0.241,-0.194,1.884,-0.726,-0.964,-0.086,-0.302,2,5,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.789,-0.659,-0.422,-0.241,-1.01,-0.444,-0.726,0.718,-0.086,1.754,2,2,8,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.994,1.884,-0.678,-0.316,-0.086,-0.302,2,2,1,8,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,1.884,-0.726,2.178,-0.086,-0.302,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.541,2.13,-0.422,-0.241,-0.973,0.128,-0.726,-0.379,-0.086,-0.302,3,2,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.789,-0.659,-0.422,-0.241,2.275,-0.632,-0.267,-0.613,-0.086,1.754,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.194,-0.632,1.375,0.81,-0.086,3.811,3,2,2,13,0,0,0,0,0,0,0,1,0,0,0,0,1
0.208,0.428,-0.422,-0.241,-0.379,-0.632,-0.726,-0.686,-0.086,-0.302,2,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.75,-0.632,-0.726,-0.379,-0.086,-0.302,2,10,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2.203,-0.659,-0.422,-0.241,0.4,-0.569,-0.543,-0.547,-0.086,-0.302,2,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.457,-0.184,-0.422,-0.241,0.623,-0.632,-0.726,-1.004,-0.086,-0.302,2,2,2,4,0,1,0,0,0,0,0,1,0,0,0,0,1
0.541,0.68,0.332,-0.241,-0.379,-0.574,0.122,0.684,-0.086,-0.302,2,2,1,3,1,1,0,0,0,0,0,1,0,0,0,0,1
1.87,-0.659,1.84,1.526,1.44,-0.632,-0.508,-0.394,-0.086,-0.302,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,1.528,-0.726,-0.269,-0.086,-0.302,2,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.124,-0.523,-0.422,-0.241,-0.082,-0.632,-0.01,-0.098,-0.086,-0.302,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1
0.208,1.989,-0.422,-0.241,-0.713,-0.632,-0.726,-0.598,-0.086,-0.302,3,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
0.873,-0.659,3.348,0.606,0.549,-0.632,0.591,0.22,-0.086,-0.302,1,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.01,-0.726,1.376,-0.086,3.811,1,1,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.342,-0.632,2.15,2.034,-0.086,2.783,3,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
0.873,-0.026,-0.422,-0.241,1.514,-0.632,-0.726,-1.15,-0.086,-0.302,2,4,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0
-0.124,1.281,-0.422,-0.241,-0.268,-0.568,-0.726,-0.913,-0.086,-0.302,1,1,1,4,1,1,0,0,0,0,0,1,0,0,0,0,1
2.535,-0.659,4.102,5.269,2.275,-0.632,-0.187,-0.517,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
0.873,2.13,-0.422,-0.241,-0.676,1.884,-0.726,-0.649,-0.086,-0.302,1,8,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,1.18,-0.632,0.99,0.365,-0.086,-0.302,3,2,2,13,0,0,0,0,0,0,0,0,1,0,0,0,1
2.535,-0.659,-0.422,-0.241,2.275,-0.632,-0.454,-0.621,-0.086,-0.302,2,2,7,1,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.268,-0.632,0.738,-0.359,-0.086,2.783,3,2,7,13,0,0,0,0,0,0,0,1,0,0,0,0,1
0.873,-0.659,-0.422,-0.241,-0.973,-0.582,-0.726,-0.692,-0.086,-0.302,3,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.124,0.008,-0.422,-0.241,-0.416,-0.632,2.092,1.08,-0.086,-0.302,2,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.457,-0.581,-0.422,-0.241,-0.119,-0.632,-0.726,-1.088,-0.086,-0.302,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.124,0.68,-0.422,-0.241,0.809,-0.632,-0.726,-0.649,-0.086,-0.302,2,2,4,13,0,1,0,0,0,0,0,0,0,0,1,0,1
1.538,0.884,1.086,0.006,1.328,-0.632,-0.492,-0.505,-0.086,-0.302,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,0.444,-0.726,-0.269,-0.086,3.811,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,0.079,-0.726,0.718,-0.086,-0.302,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,1,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,0.332,1.421,-0.305,0.551,-0.726,-1.131,-0.086,-0.302,2,4,7,2,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.602,-0.632,-0.726,-0.953,-0.086,-0.302,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.632,2.15,2.178,-0.086,-0.302,1,8,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.457,-0.659,-0.422,-0.241,-0.973,-0.632,2.15,2.178,-0.086,-0.302,1,1,4,4,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.862,-0.632,-0.726,0.389,-0.086,-0.302,3,2,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1
0.541,1.16,-0.422,-0.241,1.514,-0.632,-0.02,-0.566,-0.086,-0.302,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.124,-0.019,-0.422,-0.241,2.275,1.364,-0.345,-0.516,-0.086,-0.302,2,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1.87,-0.659,1.84,1.041,2.275,-0.632,-0.632,-0.737,-0.086,-0.302,2,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,2.783,3,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.082,1.181,2.15,0.966,-0.086,-0.302,3,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.936,1.884,2.15,1.376,-0.086,-0.302,3,2,5,13,1,0,0,0,0,1,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.008,1.884,-0.17,-0.439,-0.086,-0.302,2,2,5,4,0,0,0,0,0,0,0,1,0,0,0,0,1
1.538,2.13,-0.422,-0.241,0.103,-0.632,-0.508,-0.81,0.089,-0.302,3,5,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.457,-0.484,-0.422,-0.241,2.275,-0.632,-0.726,-0.633,-0.086,1.754,2,2,8,3,0,1,0,0,0,0,0,1,0,0,0,0,1
0.873,0.379,-0.422,-0.241,1.031,-0.632,-0.462,-0.596,-0.086,-0.302,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,1.884,-0.726,-0.73,-0.086,-0.302,2,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
1.538,-0.659,0.332,0.451,2.275,-0.632,0.108,-0.012,-0.086,-0.302,2,2,9,1,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,1.884,2.15,1.212,-0.086,-0.302,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.457,-0.383,0.332,-0.036,-0.973,1.854,-0.726,0.323,-0.086,-0.302,6,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.565,-0.632,0.425,0.06,-0.086,-0.302,1,8,4,11,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,1.217,-0.632,-0.47,-0.671,-0.086,-0.302,2,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2.535,-0.659,-0.422,-0.241,0.289,-0.632,-0.313,-0.851,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
2.535,2.13,1.086,3.493,1.031,-0.632,0.596,-0.037,-0.086,-0.302,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1.206,2.13,-0.422,-0.241,-0.787,1.884,-0.726,-0.649,-0.086,-0.302,3,2,5,4,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.862,-0.632,-0.726,0.06,-0.086,-0.302,4,1,9,1,1,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.713,0.434,2.15,1.666,-0.086,0.726,1,8,1,19,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.124,-0.659,-0.422,-0.241,2.275,-0.632,0.014,-0.697,-0.086,-0.302,3,2,3,13,0,1,0,0,0,0,0,1,0,0,0,0,1
2.203,2.13,1.086,-0.08,0.512,-0.632,-0.726,-0.88,-0.086,-0.302,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.208,-0.659,-0.422,-0.241,-0.453,-0.287,-0.726,-0.321,-0.086,-0.302,2,2,1,20,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,-0.632,-0.726,0.718,-0.086,-0.302,2,2,3,13,0,0,0,0,0,1,0,0,0,0,0,0,1
0.541,0.602,-0.422,-0.241,-0.119,-0.582,-0.726,-0.692,-0.086,-0.302,2,2,9,2,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.124,0.971,-0.422,-0.241,-0.973,1.292,-0.726,-0.467,-0.086,-0.302,2,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1
1.206,1.083,-0.422,-0.241,-0.119,-0.632,-0.726,-1.045,-0.086,-0.302,2,2,8,4,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.457,-0.164,-0.422,-0.241,0.512,-0.632,0.372,-0.239,-0.086,-0.302,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,1.884,-0.726,0.06,-0.086,-0.302,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.231,1.884,1.836,0.622,-0.086,-0.302,1,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.124,0.078,-0.422,-0.241,-0.565,1.884,-0.726,-0.73,9.252,-0.302,2,2,5,1,0,1,0,0,0,0,1,0,0,0,0,0,1
0.208,-0.209,-0.422,-0.241,-0.194,-0.632,0.305,-0.414,-0.086,-0.302,3,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1
0.541,2.13,-0.422,-0.241,-0.825,-0.632,-0.726,-1.059,-0.086,-0.302,2,2,1,8,1,1,0,0,0,0,0,0,1,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.676,-0.08,2.15,0.419,-0.086,-0.302,2,2,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.457,0.689,-0.422,-0.241,-0.491,-0.632,-0.726,-1.081,-0.086,2.783,3,2,2,6,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.407,-0.422,-0.241,-0.713,-0.245,0.728,0.599,-0.086,-0.302,3,2,4,3,1,0,0,0,0,0,1,0,0,0,0,0,1
1.538,-0.659,-0.422,-0.241,0.066,-0.632,-0.726,-0.793,4.999,-0.302,2,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.124,-0.659,-0.422,-0.241,0.252,-0.632,-0.302,-0.252,-0.086,-0.302,2,2,8,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0.873,-0.659,2.594,1.032,2.275,-0.632,-0.569,-0.759,-0.086,-0.302,2,2,1,10,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.124,1.951,-0.422,-0.241,-0.416,1.884,-0.726,-0.73,-0.086,-0.302,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
0.208,-0.659,2.594,0.444,0.103,-0.632,-0.313,-0.66,-0.086,-0.302,1,1,5,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.825,-0.237,2.15,2.178,-0.086,2.783,3,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,1.665,-0.422,-0.241,-0.713,-0.459,-0.726,-0.897,-0.086,-0.302,1,1,5,3,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.124,-0.015,-0.422,-0.241,-1.047,-0.562,-0.726,-1.256,-0.086,-0.302,2,5,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.457,-0.601,1.086,0.025,0.437,-0.632,0.023,-0.552,-0.086,-0.302,1,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.457,-0.552,1.84,1.082,-0.565,-0.121,0.169,-0.379,-0.086,-0.302,3,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.503,-0.726,2.178,-0.086,-0.302,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,2,2,7,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.581,-0.422,-0.241,-1.047,-0.592,-0.726,-0.598,-0.086,3.811,2,2,3,5,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.825,0.177,-0.726,1.0,-0.086,-0.302,4,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,3,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1
0.873,-0.659,-0.422,-0.241,0.475,-0.632,-0.726,-1.192,-0.086,-0.302,2,2,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.231,-0.632,-0.726,-1.085,-0.086,-0.302,1,1,1,10,1,0,0,0,0,0,0,0,1,0,0,0,1
0.208,1.024,-0.422,-0.241,-0.491,-0.523,-0.726,-0.692,-0.086,-0.302,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0.541,-0.659,-0.422,-0.241,-0.268,-0.413,0.467,0.133,-0.086,-0.302,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.457,0.389,-0.422,-0.241,-0.973,-0.05,-0.726,0.718,-0.086,-0.302,2,2,9,8,0,0,0,0,0,0,1,0,0,0,0,0,1
2.535,-0.659,-0.422,-0.241,2.275,-0.632,-0.272,-0.528,-0.086,-0.302,2,5,1,10,0,1,0,0,0,0,0,0,1,0,0,0,1
0.208,2.13,-0.422,-0.241,-0.899,0.197,-0.726,-0.269,-0.086,-0.302,3,2,7,10,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.602,-0.444,1.752,0.688,-0.086,-0.302,2,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,1
0.541,-0.659,0.332,0.571,0.4,-0.632,0.738,-0.329,-0.086,-0.302,2,2,1,20,0,1,0,0,0,0,0,0,0,1,0,0,1
1.206,2.13,1.086,-0.178,1.291,-0.632,-0.142,-0.694,-0.086,-0.302,2,5,9,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,1.086,0.611,-0.231,-0.632,-0.726,-0.75,-0.086,-0.302,4,2,1,19,1,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.416,-0.208,2.15,1.299,-0.086,-0.302,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.457,-0.543,-0.422,-0.241,-0.231,-0.359,-0.726,-0.927,-0.086,-0.302,2,2,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.208,2.13,-0.422,-0.241,1.291,-0.632,-0.47,-0.744,-0.086,-0.302,3,2,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1
2.203,-0.659,-0.422,-0.241,2.275,-0.632,-0.726,-1.02,-0.086,-0.302,2,4,2,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1.538,-0.659,-0.422,-0.241,-0.602,-0.632,-0.726,-0.625,-0.086,-0.302,2,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1
0.541,2.13,0.332,0.033,-0.528,-0.632,-0.726,-0.758,-0.086,-0.302,2,2,2,5,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.825,-0.632,2.15,2.178,-0.086,-0.302,2,2,1,10,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,-0.632,2.15,2.178,-0.086,-0.302,3,2,9,13,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.124,-0.407,-0.422,-0.241,-0.973,1.341,-0.726,0.718,-0.086,-0.302,2,2,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0
0.208,0.951,2.594,1.481,2.275,-0.632,-0.31,-0.449,-0.086,-0.302,2,2,7,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.194,-0.56,-0.726,-0.598,-0.086,-0.302,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.305,-0.632,-0.726,-0.763,-0.086,-0.302,2,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.75,-0.632,-0.726,-0.159,-0.086,-0.302,2,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2.535,-0.659,-0.422,-0.241,-0.008,-0.632,-0.726,-0.635,-0.086,-0.302,3,2,1,5,1,0,0,0,0,0,0,0,0,0,1,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1
2.535,2.009,0.332,0.013,2.275,-0.632,-0.618,-0.436,-0.086,-0.302,2,2,6,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.124,-0.038,-0.422,-0.241,0.771,-0.509,-0.404,-0.44,-0.086,-0.302,2,2,7,9,1,0,0,0,0,0,1,0,0,0,0,0,1
2.535,0.554,0.332,0.486,-0.045,-0.632,-0.726,-0.339,-0.086,0.726,2,2,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-1.01,1.884,-0.726,2.178,-0.086,-0.302,2,2,9,13,1,0,0,0,1,0,0,0,0,0,0,0,1
0.541,0.229,-0.422,-0.241,-0.416,-0.632,-0.726,0.0,-0.086,-0.302,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.565,0.754,-0.726,-0.41,-0.086,-0.302,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,-0.726,2.178,-0.086,-0.302,2,6,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1
0.208,1.669,-0.422,-0.241,-0.899,1.321,-0.726,-0.692,-0.086,-0.302,3,3,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.194,-0.632,-0.055,-0.434,-0.086,1.754,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.124,1.393,-0.422,-0.241,-0.379,-0.632,0.122,-0.142,-0.086,-0.302,3,2,9,2,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,1.086,-0.016,1.959,-0.632,-0.157,-0.002,-0.086,-0.302,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.02,-0.726,1.376,-0.086,3.811,3,2,8,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.252,1.884,2.15,2.178,-0.086,-0.302,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1.206,2.13,-0.422,-0.241,0.029,-0.632,2.15,2.178,-0.086,-0.302,3,2,8,13,0,0,0,0,0,0,0,0,1,0,0,0,1
1.87,2.13,-0.422,-0.241,-0.787,1.884,-0.726,-0.598,-0.086,-0.302,2,2,3,3,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.862,-0.537,-0.726,1.376,-0.086,1.754,2,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,0.256,-0.726,1.376,-0.086,-0.302,1,2,5,10,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.846,-0.632,0.513,-0.453,-0.086,-0.302,2,2,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.124,0.505,-0.422,-0.241,-0.342,-0.632,-0.726,-1.068,-0.086,-0.302,2,5,9,2,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.676,-0.377,-0.726,-0.299,-0.086,-0.302,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1.87,-0.659,-0.422,-0.241,2.275,-0.632,-0.566,-0.831,-0.086,-0.302,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1
0.541,0.823,-0.422,-0.241,-1.01,1.884,-0.726,0.06,-0.086,-0.302,2,2,6,2,0,1,0,0,0,0,0,0,0,1,0,0,1
0.208,-0.659,1.086,5.203,0.289,-0.632,0.513,-0.382,-0.086,-0.302,1,2,8,2,1,1,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,3,2,1,13,1,0,0,0,0,0,0,0,1,0,0,0,1
1.538,-0.659,1.086,-0.077,1.885,-0.632,-0.438,-0.406,-0.086,-0.302,3,2,1,10,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.124,1.013,-0.422,-0.241,0.697,-0.632,-0.39,-0.856,-0.086,-0.302,1,1,7,2,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,1.84,0.041,-0.231,-0.632,0.563,-0.269,7.983,2.783,1,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.124,-0.279,-0.422,-0.241,-0.268,-0.524,-0.726,-0.226,-0.086,-0.302,2,5,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.124,2.13,-0.422,-0.241,-0.119,0.384,-0.726,-1.021,-0.086,-0.302,3,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.457,-0.562,-0.422,-0.241,-0.639,-0.543,0.203,-0.193,-0.086,-0.302,2,2,4,6,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.825,1.884,1.575,1.564,-0.086,3.811,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.75,1.884,-0.726,-0.269,-0.086,-0.302,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.305,-0.632,-0.161,-0.979,-0.086,-0.302,1,1,3,2,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.639,1.884,0.616,0.06,-0.086,-0.302,2,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1
1.538,-0.659,-0.422,-0.241,0.92,-0.632,-0.438,-0.833,-0.086,-0.302,2,2,4,6,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.523,-0.422,-0.241,-0.936,-0.188,-0.726,-0.763,-0.086,-0.302,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,-0.561,2.15,1.417,-0.086,-0.302,3,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,1
